gene,mean_abs_shap,mean_shap,direction,rank
PDK1,0.0,0.0,DOWN,1539
PDLIM3,0.0,0.0,DOWN,1540
PDPN,0.0,0.0,DOWN,1541
PDZRN3,0.0,0.0,DOWN,1542
PKIA,0.0,0.0,DOWN,1543
PKIG,0.0,0.0,DOWN,1544
PLA1A,0.0,0.0,DOWN,1545
PLA2G2A,0.0,0.0,DOWN,1546
PLA2R1,0.0,0.0,DOWN,1547
PLCE1,0.0,0.0,DOWN,1548
PLCG1,0.0,0.0,DOWN,1549
PLCH2,0.0,0.0,DOWN,1550
PLCXD2,0.0,0.0,DOWN,1551
PENK,0.0,0.0,DOWN,1552
PERP,0.0,0.0,DOWN,1553
PFKFB4,0.0,0.0,DOWN,1554
PGM2L1,0.0,0.0,DOWN,1555
PHF16,0.0,0.0,DOWN,1556
PHF21A,0.0,0.0,DOWN,1557
PIK3R3,0.0,0.0,DOWN,1558
PITPNM2,0.0,0.0,DOWN,1559
DNAH1,0.0,0.0,DOWN,1560
DNAH10,0.0,0.0,DOWN,1561
DNAH10OS,0.0,0.0,DOWN,1562
DNAH2,0.0,0.0,DOWN,1563
DNASE1L3,0.0,0.0,DOWN,1564
DOCK6,0.0,0.0,DOWN,1565
DOCK9,0.0,0.0,DOWN,1566
DOK4,0.0,0.0,DOWN,1567
DOK6,0.0,0.0,DOWN,1568
DPT,0.0,0.0,DOWN,1569
DSG2,0.0,0.0,DOWN,1570
DENND5B,0.0,0.0,DOWN,1571
PKHD1L1,0.0,0.0,DOWN,1572
PREX2,0.0,0.0,DOWN,1573
PLEKHG1,0.0,0.0,DOWN,1574
PLEKHG3,0.0,0.0,DOWN,1575
PLEKHH2,0.0,0.0,DOWN,1576
PLOD2,0.0,0.0,DOWN,1577
PLVAP,0.0,0.0,DOWN,1578
PLXNA4,0.0,0.0,DOWN,1579
PNPLA1,0.0,0.0,DOWN,1580
POC1B,0.0,0.0,DOWN,1581
PODN,0.0,0.0,DOWN,1582
PODXL,0.0,0.0,DOWN,1583
POLR3A,0.0,0.0,DOWN,1584
PIK3C2B,0.0,0.0,DOWN,1585
ATP1A1OS,0.0,0.0,DOWN,1586
ATP8B2,0.0,0.0,DOWN,1587
ATP8B3,0.0,0.0,DOWN,1588
AURKA,0.0,0.0,DOWN,1589
POLR3B,0.0,0.0,DOWN,1590
POLR3G,0.0,0.0,DOWN,1591
PPARGC1A,0.0,0.0,DOWN,1592
PPBP,0.0,0.0,DOWN,1593
PPFIA2,0.0,0.0,DOWN,1594
PPIL6,0.0,0.0,DOWN,1595
PPM1H,0.0,0.0,DOWN,1596
PPM1K,0.0,0.0,DOWN,1597
PPP2R2B,0.0,0.0,DOWN,1598
PRDM16,0.0,0.0,DOWN,1599
PRDM5,0.0,0.0,DOWN,1600
PRELP,0.0,0.0,DOWN,1601
PRPF40B,0.0,0.0,DOWN,1602
PRR11,0.0,0.0,DOWN,1603
PRR4,0.0,0.0,DOWN,1604
PRRT3,0.0,0.0,DOWN,1605
PRRX1,0.0,0.0,DOWN,1606
PRRX2,0.0,0.0,DOWN,1607
PRSS22,0.0,0.0,DOWN,1608
PRSS23,0.0,0.0,DOWN,1609
PRF1,0.0,0.0,DOWN,1610
PRG4,0.0,0.0,DOWN,1611
PRICKLE2,0.0,0.0,DOWN,1612
ASH1L-AS1,0.0,0.0,DOWN,1613
ASPM,0.0,0.0,DOWN,1614
ASPN,0.0,0.0,DOWN,1615
ASPRV1,0.0,0.0,DOWN,1616
HHIPL1,0.0,0.0,DOWN,1617
MMP3,0.0,0.0,DOWN,1618
PTCH1,0.0,0.0,DOWN,1619
PTGDR,0.0,0.0,DOWN,1620
PTHLH,0.0,0.0,DOWN,1621
PTPN14,0.0,0.0,DOWN,1622
PTPRB,0.0,0.0,DOWN,1623
PTPRD,0.0,0.0,DOWN,1624
PTPRG,0.0,0.0,DOWN,1625
PTPRM,0.0,0.0,DOWN,1626
PTPRN2,0.0,0.0,DOWN,1627
AVIL,0.0,0.0,DOWN,1628
PRKAR2B,0.0,0.0,DOWN,1629
PRKCQ,0.0,0.0,DOWN,1630
PRKCQ-AS1,0.0,0.0,DOWN,1631
PRKD1,0.0,0.0,DOWN,1632
ABCA6,0.0,0.0,DOWN,1633
PSMG3-AS1,0.0,0.0,DOWN,1634
PSTK,0.0,0.0,DOWN,1635
WNT10B,0.0,0.0,DOWN,1636
DHRS13,0.0,0.0,DOWN,1637
AC092580.4,0.0,0.0,DOWN,1638
DICER1-AS1,0.0,0.0,DOWN,1639
DIO2,0.0,0.0,DOWN,1640
DIRAS3,0.0,0.0,DOWN,1641
DIS3L2,0.0,0.0,DOWN,1642
DKFZP667F0711,0.0,0.0,DOWN,1643
DLC1,0.0,0.0,DOWN,1644
DLG2,0.0,0.0,DOWN,1645
DLGAP5,0.0,0.0,DOWN,1646
CYYR1,0.0,0.0,DOWN,1647
DAB2IP,0.0,0.0,DOWN,1648
DACT1,0.0,0.0,DOWN,1649
RARRES2,0.0,0.0,DOWN,1650
RASA3,0.0,0.0,DOWN,1651
RASAL1,0.0,0.0,DOWN,1652
AC116366.6,0.0,0.0,DOWN,1653
PTPRZ1,0.0,0.0,DOWN,1654
PTRF,0.0,0.0,DOWN,1655
PWP2,0.0,0.0,DOWN,1656
PXDN,0.0,0.0,DOWN,1657
PYHIN1,0.0,0.0,DOWN,1658
RAB23,0.0,0.0,DOWN,1659
RAB27B,0.0,0.0,DOWN,1660
RAB30,0.0,0.0,DOWN,1661
RAB33A,0.0,0.0,DOWN,1662
RAB36,0.0,0.0,DOWN,1663
PRTG,0.0,0.0,DOWN,1664
PSD,0.0,0.0,DOWN,1665
RCAN2,0.0,0.0,DOWN,1666
RCAN3,0.0,0.0,DOWN,1667
RELL2,0.0,0.0,DOWN,1668
RELN,0.0,0.0,DOWN,1669
RABL2A,0.0,0.0,DOWN,1670
RAD1,0.0,0.0,DOWN,1671
RAD52,0.0,0.0,DOWN,1672
RALGPS2,0.0,0.0,DOWN,1673
RAMP2,0.0,0.0,DOWN,1674
RAMP2-AS1,0.0,0.0,DOWN,1675
RAMP3,0.0,0.0,DOWN,1676
RANBP17,0.0,0.0,DOWN,1677
RAP2C-AS1,0.0,0.0,DOWN,1678
RAPGEF4,0.0,0.0,DOWN,1679
RAPGEF5,0.0,0.0,DOWN,1680
RARRES1,0.0,0.0,DOWN,1681
ARHGAP11B,0.0,0.0,DOWN,1682
ARHGAP44,0.0,0.0,DOWN,1683
ARHGEF10,0.0,0.0,DOWN,1684
ARHGEF26,0.0,0.0,DOWN,1685
ARHGEF3,0.0,0.0,DOWN,1686
ARL10,0.0,0.0,DOWN,1687
ZBED2,0.0,0.0,DOWN,1688
RASEF,0.0,0.0,DOWN,1689
RASGEF1A,0.0,0.0,DOWN,1690
RASGRF2,0.0,0.0,DOWN,1691
RASIP1,0.0,0.0,DOWN,1692
RASSF6,0.0,0.0,DOWN,1693
RBFOX2,0.0,0.0,DOWN,1694
ZNF257,0.0,0.0,DOWN,1695
RBM44,0.0,0.0,DOWN,1696
RBMS3,0.0,0.0,DOWN,1697
RET,0.0,0.0,DOWN,1698
RFC5,0.0,0.0,DOWN,1699
ARC,0.0,0.0,DOWN,1700
DARC,0.0,0.0,DOWN,1701
DCBLD2,0.0,0.0,DOWN,1702
DCLK2,0.0,0.0,DOWN,1703
DDAH1,0.0,0.0,DOWN,1704
DDR2,0.0,0.0,DOWN,1705
DDX26B,0.0,0.0,DOWN,1706
DENND2A,0.0,0.0,DOWN,1707
CXCL13,0.0,0.0,DOWN,1708
CXCL14,0.0,0.0,DOWN,1709
CXCL17,0.0,0.0,DOWN,1710
CXCL6,0.0,0.0,DOWN,1711
ARG2,0.0,0.0,DOWN,1712
ARHGAP11A,0.0,0.0,DOWN,1713
RORC,0.0,0.0,DOWN,1714
RGL4,0.0,0.0,DOWN,1715
RGN,0.0,0.0,DOWN,1716
RGS13,0.0,0.0,DOWN,1717
RGS4,0.0,0.0,DOWN,1718
RGS5,0.0,0.0,DOWN,1719
RGS9,0.0,0.0,DOWN,1720
RHEBL1,0.0,0.0,DOWN,1721
RHOJ,0.0,0.0,DOWN,1722
RICTOR,0.0,0.0,DOWN,1723
RLTPR,0.0,0.0,DOWN,1724
RN7SL288P,0.0,0.0,DOWN,1725
RN7SL336P,0.0,0.0,DOWN,1726
RN7SL368P,0.0,0.0,DOWN,1727
RN7SL473P,0.0,0.0,DOWN,1728
REPS2,0.0,0.0,DOWN,1729
RP11-126K1.6,0.0,0.0,DOWN,1730
RP11-137L10.6,0.0,0.0,DOWN,1731
RN7SL834P,0.0,0.0,DOWN,1732
ZNF287,0.0,0.0,DOWN,1733
RNF139-AS1,0.0,0.0,DOWN,1734
RNF144A,0.0,0.0,DOWN,1735
RNF152,0.0,0.0,DOWN,1736
RNF157,0.0,0.0,DOWN,1737
RNF169,0.0,0.0,DOWN,1738
RNF180,0.0,0.0,DOWN,1739
ZNF366,0.0,0.0,DOWN,1740
RNF41,0.0,0.0,DOWN,1741
ROBO2,0.0,0.0,DOWN,1742
ROBO4,0.0,0.0,DOWN,1743
ROR1,0.0,0.0,DOWN,1744
RORB,0.0,0.0,DOWN,1745
RP11-290F20.1,0.0,0.0,DOWN,1746
ZNF630,0.0,0.0,DOWN,1747
ROS1,0.0,0.0,DOWN,1748
RP1-111C20.4,0.0,0.0,DOWN,1749
RP1-28O10.1,0.0,0.0,DOWN,1750
RP1-40E16.12,0.0,0.0,DOWN,1751
RP1-56K13.3,0.0,0.0,DOWN,1752
RP1-79C4.4,0.0,0.0,DOWN,1753
RP1-90J20.12,0.0,0.0,DOWN,1754
RP11-1008C21.1,0.0,0.0,DOWN,1755
RP11-108M9.4,0.0,0.0,DOWN,1756
RP11-1094M14.5,0.0,0.0,DOWN,1757
RP11-109G23.3,0.0,0.0,DOWN,1758
RP11-1114A5.4,0.0,0.0,DOWN,1759
RP11-1149O23.3,0.0,0.0,DOWN,1760
RP11-119B16.2,0.0,0.0,DOWN,1761
RP11-404F10.2,0.0,0.0,DOWN,1762
RP11-425D10.10,0.0,0.0,DOWN,1763
RP11-138A9.2,0.0,0.0,DOWN,1764
RP11-1398P2.1,0.0,0.0,DOWN,1765
RP11-141B14.1,0.0,0.0,DOWN,1766
RP11-156E6.1,0.0,0.0,DOWN,1767
RP11-158K1.3,0.0,0.0,DOWN,1768
RP11-158M2.2,0.0,0.0,DOWN,1769
RP11-158M2.3,0.0,0.0,DOWN,1770
RP11-15H20.6,0.0,0.0,DOWN,1771
RP11-171I2.5,0.0,0.0,DOWN,1772
RP11-174G6.5,0.0,0.0,DOWN,1773
RP11-23P13.6,0.0,0.0,DOWN,1774
RP11-248G5.8,0.0,0.0,DOWN,1775
RP11-24B19.3,0.0,0.0,DOWN,1776
RP11-256L6.3,0.0,0.0,DOWN,1777
RP11-553L6.2,0.0,0.0,DOWN,1778
RP11-561P12.5,0.0,0.0,DOWN,1779
RP11-297D21.4,0.0,0.0,DOWN,1780
RP11-297H3.3,0.0,0.0,DOWN,1781
RP11-324E6.6,0.0,0.0,DOWN,1782
RP11-325F22.2,0.0,0.0,DOWN,1783
RP11-332H14.2,0.0,0.0,DOWN,1784
RP11-333E1.1,0.0,0.0,DOWN,1785
RP11-355O1.11,0.0,0.0,DOWN,1786
RP11-367G6.3,0.0,0.0,DOWN,1787
RP11-378J18.8,0.0,0.0,DOWN,1788
RP11-383H13.1,0.0,0.0,DOWN,1789
RP11-383J24.1,0.0,0.0,DOWN,1790
RP11-395B7.4,0.0,0.0,DOWN,1791
RP11-395B7.7,0.0,0.0,DOWN,1792
RP11-403I13.4,0.0,0.0,DOWN,1793
RP11-83A24.2,0.0,0.0,DOWN,1794
RP11-849H4.4,0.0,0.0,DOWN,1795
RP11-440L14.1,0.0,0.0,DOWN,1796
RP11-442H21.2,0.0,0.0,DOWN,1797
RP11-449P15.2,0.0,0.0,DOWN,1798
RP11-44N11.2,0.0,0.0,DOWN,1799
RP11-463J10.3,0.0,0.0,DOWN,1800
RP11-465L10.10,0.0,0.0,DOWN,1801
RP11-468E2.4,0.0,0.0,DOWN,1802
RP11-473M20.7,0.0,0.0,DOWN,1803
RP11-47L3.1,0.0,0.0,DOWN,1804
RP11-488C13.5,0.0,0.0,DOWN,1805
RP11-514O12.4,0.0,0.0,DOWN,1806
RP11-517P14.2,0.0,0.0,DOWN,1807
RP11-519G16.3,0.0,0.0,DOWN,1808
RP11-539L10.2,0.0,0.0,DOWN,1809
RP3-370M22.8,0.0,0.0,DOWN,1810
RP3-399L15.3,0.0,0.0,DOWN,1811
RP4-530I15.9,0.0,0.0,DOWN,1812
RP4-607I7.1,0.0,0.0,DOWN,1813
RP11-572C15.6,0.0,0.0,DOWN,1814
RP11-589C21.5,0.0,0.0,DOWN,1815
AC007879.7,0.0,0.0,DOWN,1816
RP11-5C23.1,0.0,0.0,DOWN,1817
RP11-63M22.2,0.0,0.0,DOWN,1818
RP11-649A18.12,0.0,0.0,DOWN,1819
RP11-660L16.2,0.0,0.0,DOWN,1820
RP11-678G14.4,0.0,0.0,DOWN,1821
RP11-68I3.11,0.0,0.0,DOWN,1822
RP11-727F15.9,0.0,0.0,DOWN,1823
RP11-747H7.3,0.0,0.0,DOWN,1824
RP11-796G6.2,0.0,0.0,DOWN,1825
ANTXR1,0.0,0.0,DOWN,1826
ANXA2R,0.0,0.0,DOWN,1827
AP001372.2,0.0,0.0,DOWN,1828
AP003774.1,0.0,0.0,DOWN,1829
APBA2,0.0,0.0,DOWN,1830
APOBEC3H,0.0,0.0,DOWN,1831
APOD,0.0,0.0,DOWN,1832
RP11-872J21.3,0.0,0.0,DOWN,1833
RP11-888D10.4,0.0,0.0,DOWN,1834
RP11-890B15.3,0.0,0.0,DOWN,1835
RP11-893F2.9,0.0,0.0,DOWN,1836
RP11-977G19.11,0.0,0.0,DOWN,1837
RP11-977G19.5,0.0,0.0,DOWN,1838
RP13-188A5.1,0.0,0.0,DOWN,1839
RP13-638C3.4,0.0,0.0,DOWN,1840
RP3-340N1.5,0.0,0.0,DOWN,1841
RP4-800J21.3,0.0,0.0,DOWN,1842
RPGRIP1L,0.0,0.0,DOWN,1843
CXCR3,0.0,0.0,DOWN,1844
CXCR6,0.0,0.0,DOWN,1845
CXorf24,0.0,0.0,DOWN,1846
CXorf36,0.0,0.0,DOWN,1847
CYB5RL,0.0,0.0,DOWN,1848
CYP1B1-AS1,0.0,0.0,DOWN,1849
CYP4F3,0.0,0.0,DOWN,1850
CX3CL1,0.0,0.0,DOWN,1851
ADAMTS16,0.0,0.0,DOWN,1852
CXCL10,0.0,0.0,DOWN,1853
CXCL12,0.0,0.0,DOWN,1854
RPH3A,0.0,0.0,DOWN,1855
RPL7,0.0,0.0,DOWN,1856
RPS26,0.0,0.0,DOWN,1857
SCGB3A2,0.0,0.0,DOWN,1858
SCML4,0.0,0.0,DOWN,1859
SCN3B,0.0,0.0,DOWN,1860
APOLD1,0.0,0.0,DOWN,1861
AQP4,0.0,0.0,DOWN,1862
ALAS2,0.0,0.0,DOWN,1863
RPUSD2,0.0,0.0,DOWN,1864
RSAD2,0.0,0.0,DOWN,1865
RTKN2,0.0,0.0,DOWN,1866
RUNX1T1,0.0,0.0,DOWN,1867
APLNR,0.0,0.0,DOWN,1868
RUSC1-AS1,0.0,0.0,DOWN,1869
RYR2,0.0,0.0,DOWN,1870
S100A2,0.0,0.0,DOWN,1871
S100Z,0.0,0.0,DOWN,1872
RP4-758J18.2,0.0,0.0,DOWN,1873
CCR8,0.0,0.0,DOWN,1874
SELP,0.0,0.0,DOWN,1875
SELRC1,0.0,0.0,DOWN,1876
SEMA3A,0.0,0.0,DOWN,1877
S1PR3,0.0,0.0,DOWN,1878
SAA1,0.0,0.0,DOWN,1879
SAAL1,0.0,0.0,DOWN,1880
SAMD3,0.0,0.0,DOWN,1881
SATB2,0.0,0.0,DOWN,1882
CENPI,0.0,0.0,DOWN,1883
SCAMP5,0.0,0.0,DOWN,1884
SCARA5,0.0,0.0,DOWN,1885
SCARNA10,0.0,0.0,DOWN,1886
SCARNA2,0.0,0.0,DOWN,1887
SCEL,0.0,0.0,DOWN,1888
SCG2,0.0,0.0,DOWN,1889
SEMA6A,0.0,0.0,DOWN,1890
ANGPT1,0.0,0.0,DOWN,1891
ANK2,0.0,0.0,DOWN,1892
ANKRD1,0.0,0.0,DOWN,1893
ANKRD22,0.0,0.0,DOWN,1894
ANKRD46,0.0,0.0,DOWN,1895
ANKRD49,0.0,0.0,DOWN,1896
ANKRD52,0.0,0.0,DOWN,1897
SCN7A,0.0,0.0,DOWN,1898
SCNN1G,0.0,0.0,DOWN,1899
SCUBE1,0.0,0.0,DOWN,1900
SCUBE2,0.0,0.0,DOWN,1901
SDCBP2,0.0,0.0,DOWN,1902
SDCBP2-AS1,0.0,0.0,DOWN,1903
SDR16C5,0.0,0.0,DOWN,1904
SEC14L2,0.0,0.0,DOWN,1905
SEMA5A,0.0,0.0,DOWN,1906
CENPL,0.0,0.0,DOWN,1907
CENPT,0.0,0.0,DOWN,1908
CORO2B,0.0,0.0,DOWN,1909
CEP55,0.0,0.0,DOWN,1910
CEP78,0.0,0.0,DOWN,1911
CEP85L,0.0,0.0,DOWN,1912
FGF1,0.0,0.0,DOWN,1913
CERKL,0.0,0.0,DOWN,1914
CFH,0.0,0.0,DOWN,1915
CGN,0.0,0.0,DOWN,1916
CGNL1,0.0,0.0,DOWN,1917
CH25H,0.0,0.0,DOWN,1918
CTD-2086O20.3,0.0,0.0,DOWN,1919
CTD-2319I12.1,0.0,0.0,DOWN,1920
CTD-2368P22.1,0.0,0.0,DOWN,1921
SH3D19,0.0,0.0,DOWN,1922
ANKRD55,0.0,0.0,DOWN,1923
ANKS1B,0.0,0.0,DOWN,1924
ANKZF1,0.0,0.0,DOWN,1925
ANO9,0.0,0.0,DOWN,1926
FNDC1,0.0,0.0,DOWN,1927
SEPT1,0.0,0.0,DOWN,1928
SEPT5,0.0,0.0,DOWN,1929
SERPINB3,0.0,0.0,DOWN,1930
SERPINE2,0.0,0.0,DOWN,1931
SERPINH1,0.0,0.0,DOWN,1932
SEZ6,0.0,0.0,DOWN,1933
SEZ6L2,0.0,0.0,DOWN,1934
SEMA3B,0.0,0.0,DOWN,1935
SEMA3E,0.0,0.0,DOWN,1936
SEMA4C,0.0,0.0,DOWN,1937
SKIV2L,0.0,0.0,DOWN,1938
IGLV1-36,0.0,0.0,DOWN,1939
SFRP1,0.0,0.0,DOWN,1940
SFRP2,0.0,0.0,DOWN,1941
SFRP4,0.0,0.0,DOWN,1942
SFTA1P,0.0,0.0,DOWN,1943
SFTPA1,0.0,0.0,DOWN,1944
SFTPD,0.0,0.0,DOWN,1945
SGCB,0.0,0.0,DOWN,1946
SGCD,0.0,0.0,DOWN,1947
SGCE,0.0,0.0,DOWN,1948
SGPP2,0.0,0.0,DOWN,1949
SGSM1,0.0,0.0,DOWN,1950
SH2D1B,0.0,0.0,DOWN,1951
FILIP1,0.0,0.0,DOWN,1952
FITM2,0.0,0.0,DOWN,1953
SLC27A2,0.0,0.0,DOWN,1954
SLC34A2,0.0,0.0,DOWN,1955
SLC35F2,0.0,0.0,DOWN,1956
SLC39A14,0.0,0.0,DOWN,1957
SLC4A10,0.0,0.0,DOWN,1958
FJX1,0.0,0.0,DOWN,1959
SLC5A3,0.0,0.0,DOWN,1960
SH3RF3,0.0,0.0,DOWN,1961
SHANK2,0.0,0.0,DOWN,1962
SHE,0.0,0.0,DOWN,1963
SHROOM4,0.0,0.0,DOWN,1964
SIDT1,0.0,0.0,DOWN,1965
FLNC,0.0,0.0,DOWN,1966
SIGLEC8,0.0,0.0,DOWN,1967
SIRPG,0.0,0.0,DOWN,1968
SIT1,0.0,0.0,DOWN,1969
SLC12A8,0.0,0.0,DOWN,1970
SLC16A4,0.0,0.0,DOWN,1971
CTD-2369P2.5,0.0,0.0,DOWN,1972
CTD-2651B20.7,0.0,0.0,DOWN,1973
CTD-3018O17.3,0.0,0.0,DOWN,1974
CTD-3065J16.9,0.0,0.0,DOWN,1975
CTD-3088G3.8,0.0,0.0,DOWN,1976
CTGF,0.0,0.0,DOWN,1977
FCGBP,0.0,0.0,DOWN,1978
CTSK,0.0,0.0,DOWN,1979
CTU1,0.0,0.0,DOWN,1980
CRLF1,0.0,0.0,DOWN,1981
CSDC2,0.0,0.0,DOWN,1982
SLC18A2,0.0,0.0,DOWN,1983
SLC1A7,0.0,0.0,DOWN,1984
SLC26A9,0.0,0.0,DOWN,1985
SNAI2,0.0,0.0,DOWN,1986
SNHG10,0.0,0.0,DOWN,1987
SLC6A14,0.0,0.0,DOWN,1988
CD1E,0.0,0.0,DOWN,1989
ABHD17A,0.0,0.0,DOWN,1990
AIM2,0.0,0.0,DOWN,1991
AK4,0.0,0.0,DOWN,1992
AK5,0.0,0.0,DOWN,1993
AKT1S1,0.0,0.0,DOWN,1994
ALDH1A3,0.0,0.0,DOWN,1995
ABI3BP,0.0,0.0,DOWN,1996
ALOX15,0.0,0.0,DOWN,1997
ALOX15B,0.0,0.0,DOWN,1998
ALPK2,0.0,0.0,DOWN,1999
AMOT,0.0,0.0,DOWN,2000
SLAMF9,0.0,0.0,DOWN,2001
AC002331.1,0.0,0.0,DOWN,2002
SPARCL1,0.0,0.0,DOWN,2003
SPATA22,0.0,0.0,DOWN,2004
SPATA5,0.0,0.0,DOWN,2005
SLCO2A1,0.0,0.0,DOWN,2006
SLCO4C1,0.0,0.0,DOWN,2007
SLFN12L,0.0,0.0,DOWN,2008
SLIT2,0.0,0.0,DOWN,2009
SLIT3,0.0,0.0,DOWN,2010
SMAGP,0.0,0.0,DOWN,2011
SMC2,0.0,0.0,DOWN,2012
AC004540.5,0.0,0.0,DOWN,2013
SMG6,0.0,0.0,DOWN,2014
SMIM5,0.0,0.0,DOWN,2015
SMOC2,0.0,0.0,DOWN,2016
SMPD3,0.0,0.0,DOWN,2017
SPINK2,0.0,0.0,DOWN,2018
SPNS2,0.0,0.0,DOWN,2019
SPON1,0.0,0.0,DOWN,2020
AC004893.11,0.0,0.0,DOWN,2021
SPRY1,0.0,0.0,DOWN,2022
SRGAP1,0.0,0.0,DOWN,2023
SRPX,0.0,0.0,DOWN,2024
SSC5D,0.0,0.0,DOWN,2025
SNORD17,0.0,0.0,DOWN,2026
SNTB2,0.0,0.0,DOWN,2027
AC005682.5,0.0,0.0,DOWN,2028
SOCS7,0.0,0.0,DOWN,2029
SORBS1,0.0,0.0,DOWN,2030
SOX12,0.0,0.0,DOWN,2031
SOX17,0.0,0.0,DOWN,2032
SOX6,0.0,0.0,DOWN,2033
SPDL1,0.0,0.0,DOWN,2034
SPEF2,0.0,0.0,DOWN,2035
CSMD1,0.0,0.0,DOWN,2036
CSMD2,0.0,0.0,DOWN,2037
CST6,0.0,0.0,DOWN,2038
CTA-134P22.2,0.0,0.0,DOWN,2039
CTA-373H7.7,0.0,0.0,DOWN,2040
CTB-114C7.3,0.0,0.0,DOWN,2041
CTB-131B5.2,0.0,0.0,DOWN,2042
CTC-428G20.3,0.0,0.0,DOWN,2043
CTC-479C5.12,0.0,0.0,DOWN,2044
COL5A2,0.0,0.0,DOWN,2045
COL6A2,0.0,0.0,DOWN,2046
COL6A6,0.0,0.0,DOWN,2047
COL8A1,0.0,0.0,DOWN,2048
SPINK1,0.0,0.0,DOWN,2049
SVEP1,0.0,0.0,DOWN,2050
SYDE2,0.0,0.0,DOWN,2051
STAG3,0.0,0.0,DOWN,2052
IGHV2-5,0.0,0.0,DOWN,2053
STAP2,0.0,0.0,DOWN,2054
ADIRF-AS1,0.0,0.0,DOWN,2055
ADRB1,0.0,0.0,DOWN,2056
AEBP1,0.0,0.0,DOWN,2057
AF127936.7,0.0,0.0,DOWN,2058
AFAP1,0.0,0.0,DOWN,2059
AFF2,0.0,0.0,DOWN,2060
AGAP1,0.0,0.0,DOWN,2061
AGBL3,0.0,0.0,DOWN,2062
IGHV3-53,0.0,0.0,DOWN,2063
SPATA6L,0.0,0.0,DOWN,2064
SPC24,0.0,0.0,DOWN,2065
TAMM41,0.0,0.0,DOWN,2066
TARSL2,0.0,0.0,DOWN,2067
TBC1D31,0.0,0.0,DOWN,2068
TBC1D4,0.0,0.0,DOWN,2069
TBX19,0.0,0.0,DOWN,2070
TBX2,0.0,0.0,DOWN,2071
AGMAT,0.0,0.0,DOWN,2072
AGR2,0.0,0.0,DOWN,2073
STC1,0.0,0.0,DOWN,2074
STEAP2,0.0,0.0,DOWN,2075
STIL,0.0,0.0,DOWN,2076
STMN3,0.0,0.0,DOWN,2077
SULF1,0.0,0.0,DOWN,2078
SULT1A2,0.0,0.0,DOWN,2079
SUPT3H,0.0,0.0,DOWN,2080
SUPV3L1,0.0,0.0,DOWN,2081
SYNJ2,0.0,0.0,DOWN,2082
SYNM,0.0,0.0,DOWN,2083
COMP,0.0,0.0,DOWN,2084
CP,0.0,0.0,DOWN,2085
CPB2,0.0,0.0,DOWN,2086
CPXM1,0.0,0.0,DOWN,2087
CPXM2,0.0,0.0,DOWN,2088
CR2,0.0,0.0,DOWN,2089
CRABP2,0.0,0.0,DOWN,2090
CRISP3,0.0,0.0,DOWN,2091
COL4A3,0.0,0.0,DOWN,2092
COL5A1,0.0,0.0,DOWN,2093
CHIT1,0.0,0.0,DOWN,2094
SYNPO2,0.0,0.0,DOWN,2095
SYT15,0.0,0.0,DOWN,2096
TAF1A,0.0,0.0,DOWN,2097
THBS2,0.0,0.0,DOWN,2098
TBX21,0.0,0.0,DOWN,2099
TBX3,0.0,0.0,DOWN,2100
TBX5,0.0,0.0,DOWN,2101
TC2N,0.0,0.0,DOWN,2102
TCEAL2,0.0,0.0,DOWN,2103
TCEANC,0.0,0.0,DOWN,2104
TCF21,0.0,0.0,DOWN,2105
MIR143HG,0.0,0.0,DOWN,2106
TCN1,0.0,0.0,DOWN,2107
TDO2,0.0,0.0,DOWN,2108
TDRP,0.0,0.0,DOWN,2109
FNTA,0.0,0.0,DOWN,2110
TEFM,0.0,0.0,DOWN,2111
SYNE3,0.0,0.0,DOWN,2112
SYNJ1,0.0,0.0,DOWN,2113
ADAMTS8,0.0,0.0,DOWN,2114
ADAMTS9-AS2,0.0,0.0,DOWN,2115
ADAT2,0.0,0.0,DOWN,2116
ADCY4,0.0,0.0,DOWN,2117
ADCYAP1,0.0,0.0,DOWN,2118
TEK,0.0,0.0,DOWN,2119
TET1,0.0,0.0,DOWN,2120
TFB1M,0.0,0.0,DOWN,2121
TFF3,0.0,0.0,DOWN,2122
TFPI,0.0,0.0,DOWN,2123
TFPI2,0.0,0.0,DOWN,2124
TFR2,0.0,0.0,DOWN,2125
TGFB1I1,0.0,0.0,DOWN,2126
TGFB2,0.0,0.0,DOWN,2127
TGFBR3,0.0,0.0,DOWN,2128
THAP9-AS1,0.0,0.0,DOWN,2129
TMEM125,0.0,0.0,DOWN,2130
TMEM140,0.0,0.0,DOWN,2131
TMEM150C,0.0,0.0,DOWN,2132
TMEM156,0.0,0.0,DOWN,2133
TMEM178B,0.0,0.0,DOWN,2134
TMEM200A,0.0,0.0,DOWN,2135
TMEM229B,0.0,0.0,DOWN,2136
THNSL1,0.0,0.0,DOWN,2137
THSD7A,0.0,0.0,DOWN,2138
THY1,0.0,0.0,DOWN,2139
TIGD7,0.0,0.0,DOWN,2140
ADAMTS1,0.0,0.0,DOWN,2141
ADAMTS18,0.0,0.0,DOWN,2142
ADAMTS2,0.0,0.0,DOWN,2143
ADAMTS5,0.0,0.0,DOWN,2144
ADAMTS6,0.0,0.0,DOWN,2145
CNN3,0.0,0.0,DOWN,2146
TNFRSF11B,0.0,0.0,DOWN,2147
TNFRSF13B,0.0,0.0,DOWN,2148
TNFRSF13C,0.0,0.0,DOWN,2149
